N,n,seed,edge_source,resolution,mode,t,P0,d_s
8,0.8,56791,core,1.0,exact,72,0.13686420820943637,-1.8796799198595064
8,0.8,56791,core,1.0,exact,73,1.0462531565210286e-15,0.6457057484667855
8,0.8,56791,core,1.0,exact,74,0.13565886863352977,-1.8645184627617117
8,0.8,56791,core,1.0,exact,75,1.0729513142655076e-15,0.6426644045882925
8,0.8,56791,core,1.0,exact,76,0.1345013248523218,-2.4048604627472194
8,0.8,56791,core,1.0,exact,77,1.1074474983686255e-15,0.6396539338768237
8,0.8,56791,core,1.0,exact,78,0.13338856206521246,-1.021862242510163
8,0.8,56791,core,1.0,exact,79,1.1220522022662764e-15,0.6366675772929966
8,0.8,56791,core,1.0,exact,80,0.13231783567986025,-2.369749151594317
8,0.8,56791,core,1.0,exact,81,1.155788435753782e-15,0.6336985781411961
8,0.8,56791,core,1.0,exact,82,0.13128664174177107,-1.740674744751639
8,0.8,56791,core,1.0,exact,83,1.1805867169591283e-15,0.6307402256857331
8,0.8,56791,core,1.0,exact,84,0.13029269115594214,-1.4340713541469843
8,0.8,56791,core,1.0,exact,85,1.200916022023405e-15,0.6277858994610328
8,0.8,56791,core,1.0,exact,86,0.12933388713059113,-2.213464288957361
8,0.8,56791,core,1.0,exact,87,1.2322277797864963e-15,0.6248291129086136
8,0.8,56791,core,1.0,exact,88,0.1284083053717132,-0.7373832186709037
8,0.8,56791,core,1.0,exact,89,1.2425968823603023e-15,0.6218635552017245
8,0.8,56791,core,1.0,exact,90,0.12751417663690168,-2.2613459696605527
8,0.8,56791,core,1.0,exact,91,1.2742153151858985e-15,0.6188831303479884
8,0.8,56791,core,1.0,exact,92,0.12664987132149777,-1.3226951508967193
8,0.8,56791,core,1.0,exact,93,1.2926679197525658e-15,0.6158819928782421
8,0.8,56791,core,1.0,exact,94,0.12581388580277778,-1.0494395132348722
8,0.8,56791,core,1.0,exact,95,1.3071809983436381e-15,0.6128545796292806
8,0.8,56791,core,1.0,exact,96,0.12500483031095647,-2.442805069588496
8,0.8,56791,core,1.0,exact,97,1.3408714191778683e-15,0.6097956373100515
8,0.8,56791,core,1.0,exact,98,0.1242214181311741,-1.7941651179458034
8,0.8,56791,core,1.0,exact,99,1.3656467940565918e-15,0.6067002456893381
8,0.8,56791,core,1.0,exact,100,0.1234624559698488,1.033829383398099
8,0.8,56791,core,1.0,exact,101,1.3516005999572595e-15,0.6035638363809459
8,0.8,56791,core,1.0,exact,102,0.12272683534298738,-2.432958514548123
8,0.8,56791,core,1.0,exact,103,1.3842283252156345e-15,0.6003822073017565
8,0.8,56791,core,1.0,exact,104,0.12201352486421876,-1.0220215733490408
8,0.8,56791,core,1.0,exact,105,1.3978987996909524e-15,0.5971515329675141
8,0.8,56791,core,1.0,exact,106,0.12132156332717907,-2.4931080749190966
8,0.8,56791,core,1.0,exact,107,1.4311679184673055e-15,0.5938683708523111
8,0.8,56791,core,1.0,exact,108,0.12065005349105559,-0.2575884095329783
8,0.8,56791,core,1.0,exact,109,1.434585537086135e-15,0.590529664088298
8,0.8,56791,core,1.0,exact,110,0.11999815649005918,-1.9379882430150217
8,0.8,56791,core,1.0,exact,111,1.4600848397803748e-15,0.5871327408086475
8,0.8,56791,core,1.0,exact,112,0.1193650867977421,-1.9742850121728983
8,0.8,56791,core,1.0,exact,113,1.4860514318968416e-15,0.5836753104603147
8,0.8,56791,core,1.0,exact,114,0.11875010768571513,-0.7904419830722719
8,0.8,56791,core,1.0,exact,115,1.4963913398012055e-15,0.5801554574194044
8,0.8,56791,core,1.0,exact,116,0.11815252712371024,-2.022311832077707
8,0.8,56791,core,1.0,exact,117,1.522708398984343e-15,0.5765716322389162
8,0.8,56791,core,1.0,exact,118,0.11757169407428067,-1.2182064658001346
8,0.8,56791,core,1.0,exact,119,1.5385103167297808e-15,0.5729226408554197
8,0.8,56791,core,1.0,exact,120,0.1170069951409068,-2.4466839515011696
8,0.8,56791,core,1.0,exact,121,1.5702017689873247e-15,0.5692076320659538
8,0.8,56791,core,1.0,exact,122,0.11645785153301505,0.0011345734934087774
8,0.8,56791,core,1.0,exact,123,1.5701871661928803e-15,0.5654260835692886
8,0.8,56791,core,1.0,exact,124,0.11592371631553901,-2.0695339262689667
8,0.8,56791,core,1.0,exact,125,1.5966137463343521e-15,0.5615777868493627
8,0.8,56791,core,1.0,exact,126,0.11540407191424451,-2.068675776269181
8,0.8,56791,core,1.0,exact,127,1.6230439771744352e-15,0.5576628311553115
8,0.8,56791,core,1.0,exact,128,0.11489842785118605,-1.2445717165395667
8,0.8,56791,core,1.0,exact,129,1.638902480748346e-15,0.5536815868108035
8,0.8,56791,core,1.0,exact,130,0.11440631868742425,-1.2519183158719371
8,0.8,56791,core,1.0,exact,131,1.6547618969969098e-15,0.5496346880665051
8,0.8,56791,core,1.0,exact,132,0.11392730215256353,-1.6761440723196417
8,0.8,56791,core,1.0,exact,133,1.6759085458905389e-15,0.5455230156821537
8,0.8,56791,core,1.0,exact,134,0.11346095744281783,-1.6802231364019977
8,0.8,56791,core,1.0,exact,135,1.697055422952831e-15,0.5413476794094307
8,0.8,56791,core,1.0,exact,136,0.11300688367121078,-1.2650933746940631
8,0.8,56791,core,1.0,exact,137,1.7129156377917157e-15,0.5371100005218391
8,0.8,56791,core,1.0,exact,138,0.1125646984552031,-1.6932384878211588
8,0.8,56791,core,1.0,exact,139,1.7340626859805053e-15,0.5328114945217819
8,0.8,56791,core,1.0,exact,140,0.11213403662853748,-1.274643377209445
8,0.8,56791,core,1.0,exact,141,1.7499229863826392e-15,0.5284538541341998
8,0.8,56791,core,1.0,exact,142,0.11171454906542677,-1.705696846703014
8,0.8,56791,core,1.0,exact,143,1.771070077353053e-15,0.5240389326824711
8,0.8,56791,core,1.0,exact,144,0.11130590160640128,-1.7091908171827432
8,0.8,56791,core,1.0,exact,145,1.7922171754537377e-15,0.5195687279247353
8,0.8,56791,core,1.0,exact,146,0.11090777407619479,-1.2863315247790974
8,0.8,56791,core,1.0,exact,147,1.8080775008118188e-15,0.5150453664149414
8,0.8,56791,core,1.0,exact,148,0.11051985938500158,-1.720923286086991
8,0.8,56791,core,1.0,exact,149,1.8292246042602068e-15,0.5104710884409526
8,0.8,56791,core,1.0,exact,150,0.11014186270528947,-1.2949528129923347
8,0.8,56791,core,1.0,exact,151,1.8450849322921394e-15,0.5058482335818274
8,0.8,56791,core,1.0,exact,152,0.10977350071711836,-0.8685612236143873
8,0.8,56791,core,1.0,exact,153,1.855658484461975e-15,0.5011792269129568
8,0.8,56791,core,1.0,exact,154,0.10941450091560173,-2.610195273751259
8,0.8,56791,core,1.0,exact,155,1.887379142085587e-15,0.49646656588091237
8,0.8,56791,core,1.0,exact,156,0.10906460097476545,-1.305429058244223
8,0.8,56791,core,1.0,exact,157,1.903239470897393e-15,0.49171280786229316
8,0.8,56791,core,1.0,exact,158,0.10872354816261316,-1.745850800665099
8,0.8,56791,core,1.0,exact,159,1.9243865760726433e-15,0.4869205584139405
8,0.8,56791,core,1.0,exact,160,0.10839109880270777,-0.8767031043387493
8,0.8,56791,core,1.0,exact,161,1.9349601286602682e-15,0.48209246021139923
8,0.8,56791,core,1.0,exact,162,0.10806701777802878,-2.198106210722924
8,0.8,56791,core,1.0,exact,163,1.961394010185036e-15,0.4772311826765618
8,0.8,56791,core,1.0,exact,164,0.10775107807327004,-1.3207961382349864
8,0.8,56791,core,1.0,exact,165,1.9772543391012894e-15,0.4723394122805858
8,0.8,56791,core,1.0,exact,166,0.1074430603521089,-1.3262227021555304
8,0.8,56791,core,1.0,exact,167,1.993114668021024e-15,0.4674198435108172
8,0.8,56791,core,1.0,exact,168,0.10714275256630815,-2.213444612534023
8,0.8,56791,core,1.0,exact,169,2.019548549557978e-15,0.4624751704890701
8,0.8,56791,core,1.0,exact,170,0.10684994959380725,-0.44443957123499667
8,0.8,56791,core,1.0,exact,171,2.024835325864846e-15,0.4575080792163481
8,0.8,56791,core,1.0,exact,172,0.10656445290323262,-0.8958252646075809
8,0.8,56791,core,1.0,exact,173,2.0354088784798886e-15,0.452521240429824
8,0.8,56791,core,1.0,exact,174,0.10628607024249405,-3.135185438932908
8,0.8,56791,core,1.0,exact,175,2.072416312633843e-15,0.4475173030473498
8,0.8,56791,core,1.0,exact,176,0.10601461534935823,-0.895666594833811
8,0.8,56791,core,1.0,exact,177,2.0829898652492118e-15,0.4424988881743531
8,0.8,56791,core,1.0,exact,178,0.10574990768208527,-1.35018190234853
8,0.8,56791,core,1.0,exact,179,2.0988501941723742e-15,0.4374685836537632
8,0.8,56791,core,1.0,exact,180,0.10549177216839503,-1.80450782624607
8,0.8,56791,core,1.0,exact,181,2.1199972994033023e-15,0.4324289391297979
8,0.8,56791,core,1.0,exact,182,0.10524003897119039,-1.8064482646201083
8,0.8,56791,core,1.0,exact,183,2.1411444046342438e-15,0.4273824616024498
8,0.8,56791,core,1.0,exact,184,0.10499454326961256,-0.9063968496358122
8,0.8,56791,core,1.0,exact,185,2.151717957249715e-15,0.4223316114488771
8,0.8,56791,core,1.0,exact,186,0.10475512505413409,-1.81906787690748
8,0.8,56791,core,1.0,exact,187,2.172865062480667e-15,0.4172787988837698
8,0.8,56791,core,1.0,exact,188,0.10452162893451653,-1.820820305421878
8,0.8,56791,core,1.0,exact,189,2.1940121677116205e-15,0.41222638083660296
8,0.8,56791,core,1.0,exact,190,0.10429390395956664,-1.8225391124769992
8,0.8,56791,core,1.0,exact,191,2.215159272942575e-15,0.40717665822091514
8,0.8,56791,core,1.0,exact,192,0.10407180344772429,-0.914279174696448
8,0.8,56791,core,1.0,exact,193,2.225732825558052e-15,0.4021318735701659
8,0.8,56791,core,1.0,exact,194,0.10385518482760261,-1.8345127888410053
8,0.8,56791,core,1.0,exact,195,2.2468799307890076e-15,0.3970942090199412
8,0.8,56791,core,1.0,exact,196,0.10364390948768196,-1.3786572621329545
8,0.8,56791,core,1.0,exact,197,2.2627402597122237e-15,0.392065784611046
8,0.8,56791,core,1.0,exact,198,0.10343784263443238,-2.299657866079551
8,0.8,56791,core,1.0,exact,199,2.2891741412509178e-15,0.3870486568947149
8,0.8,56791,core,1.0,exact,200,0.10323685315820334,
8,0.8,56792,core,1.0,exact,0,1.0,
8,0.8,56792,core,1.0,exact,1,6.055761952500853e-17,
8,0.8,56792,core,1.0,exact,2,0.5227272727272729,-0.0
8,0.8,56792,core,1.0,exact,3,5.576347464594536e-16,0.7476296731046604
8,0.8,56792,core,1.0,exact,4,0.4034090909090912,-0.0
8,0.8,56792,core,1.0,exact,5,8.944865050673136e-16,0.789397207326785
8,0.8,56792,core,1.0,exact,6,0.3437500000000005,-0.6316361412779973
8,0.8,56792,core,1.0,exact,7,1.1121154502353131e-15,0.7982242008659998
8,0.8,56792,core,1.0,exact,8,0.30646306818181873,-1.2717678375789512
8,0.8,56792,core,1.0,exact,9,1.3048274582029185e-15,0.7978259453475112
8,0.8,56792,core,1.0,exact,10,0.28036221590909166,-0.9790023829271977
8,0.8,56792,core,1.0,exact,11,1.4395050807923906e-15,0.7939822107264078
8,0.8,56792,core,1.0,exact,12,0.2607865767045464,-0.7707806294494983
8,0.8,56792,core,1.0,exact,13,1.5352302762394743e-15,0.7887027043672248
8,0.8,56792,core,1.0,exact,14,0.24540571732954655,-0.7844111945472463
8,0.8,56792,core,1.0,exact,15,1.6238588756484712e-15,0.7828271849856898
8,0.8,56792,core,1.0,exact,16,0.23290876908735925,-0.7720858886094664
8,0.8,56792,core,1.0,exact,17,1.7042475385465783e-15,0.7767466897309753
8,0.8,56792,core,1.0,exact,18,0.22249464555220316,-0.7509533289647626
8,0.8,56792,core,1.0,exact,19,1.776928509636652e-15,0.7706553244503401
8,0.8,56792,core,1.0,exact,20,0.21364264054732054,-0.7672033098367993
8,0.8,56792,core,1.0,exact,21,1.846475150809904e-15,0.764652419493402
8,0.8,56792,core,1.0,exact,22,0.20599772713401282,-0.6096875344508769
8,0.8,56792,core,1.0,exact,23,1.8983985784885734e-15,0.7587886256503201
8,0.8,56792,core,1.0,exact,24,0.19930842789736863,-0.963882849897472
8,0.8,56792,core,1.0,exact,25,1.9762393662813393e-15,0.7530884201388144
8,0.8,56792,core,1.0,exact,26,0.19339097088033722,-0.6178653415523752
8,0.8,56792,core,1.0,exact,27,2.0237890238323686e-15,0.7475617754090622
8,0.8,56792,core,1.0,exact,28,0.1881075271151306,-0.9663897238838783
8,0.8,56792,core,1.0,exact,29,2.094888045388952e-15,0.7422104963995787
8,0.8,56792,core,1.0,exact,30,0.18335242772644472,-0.5932950237018362
8,0.8,56792,core,1.0,exact,31,2.136745641534432e-15,0.7370317874995752
8,0.8,56792,core,1.0,exact,32,0.17904311890544808,-0.9022676553281721
8,0.8,56792,core,1.0,exact,33,2.1978706191281105e-15,0.7320203149629781
8,0.8,56792,core,1.0,exact,34,0.17511404321571586,-1.0120781420854328
8,0.8,56792,core,1.0,exact,35,2.26429756095363e-15,0.727169422209429
8,0.8,56792,core,1.0,exact,36,0.17151239050012806,-0.9940272994573938
8,0.8,56792,core,1.0,exact,37,2.3277067553970675e-15,0.7224718539560517
8,0.8,56792,core,1.0,exact,38,0.1681950787884024,-0.8391300050899033
8,0.8,56792,core,1.0,exact,39,2.379691900976394e-15,0.7179201887398171
8,0.8,56792,core,1.0,exact,40,0.1651265654550562,-1.2178450728634378
8,0.8,56792,core,1.0,exact,41,2.4532740958715972e-15,0.7135070949525024
8,0.8,56792,core,1.0,exact,42,0.16227723164595453,-1.0840146068043235
8,0.8,56792,core,1.0,exact,43,2.5174292664564574e-15,0.7092254782028604
8,0.8,56792,core,1.0,exact,44,0.1596221706005006,-1.220846608953649
8,0.8,56792,core,1.0,exact,45,2.5882695916379626e-15,0.7050685604490478
8,0.8,56792,core,1.0,exact,46,0.15714026572943185,-1.1267087771445503
8,0.8,56792,core,1.0,exact,47,2.65245882882917e-15,0.7010299151641682
8,0.8,56792,core,1.0,exact,48,0.15481347998018685,-1.3722209916318246
8,0.8,56792,core,1.0,exact,49,2.729392737909346e-15,0.6971034731973667
8,0.8,56792,core,1.0,exact,50,0.1526263015652109,-1.21692539752227
8,0.8,56792,core,1.0,exact,51,2.796646156491915e-15,0.6932835084010799
8,0.8,56792,core,1.0,exact,52,0.15056530697410828,-1.487543449545421
8,0.8,56792,core,1.0,exact,53,2.8778141492585e-15,0.689564608962936
8,0.8,56792,core,1.0,exact,54,0.14861881304616242,-1.743174403118592
8,0.8,56792,core,1.0,exact,55,2.972239557307582e-15,0.6859416387235046
8,0.8,56792,core,1.0,exact,56,0.14677659743825716,-1.503616013786244
8,0.8,56792,core,1.0,exact,57,3.0531348084730807e-15,0.6824096919235683
8,0.8,56792,core,1.0,exact,58,0.14502967216491897,-1.4506430362807043
8,0.8,56792,core,1.0,exact,59,3.130467750458329e-15,0.6789640443886885
8,0.8,56792,core,1.0,exact,60,0.14337009871445533,-1.7756953875388843
8,0.8,56792,core,1.0,exact,61,3.224507090079277e-15,0.6756001038630411
8,0.8,56792,core,1.0,exact,62,0.14179083602259365,-1.5790265143847944
8,0.8,56792,core,1.0,exact,63,3.3076913764404025e-15,0.6723133619158262
8,0.8,56792,core,1.0,exact,64,0.14028561462475234,-1.8657242499029014
8,0.8,56792,core,1.0,exact,65,3.4055443369523603e-15,0.6690993495008819
8,0.8,56792,core,1.0,exact,66,0.1388488318228479,-1.9957684926277115
8,0.8,56792,core,1.0,exact,67,3.510105246108417e-15,0.6659535978488554
8,0.8,56792,core,1.0,exact,68,0.13747546383928086,-1.85389323530823
8,0.8,56792,core,1.0,exact,69,3.607125241388101e-15,0.662871605929978
8,0.8,56792,core,1.0,exact,70,0.13616099179218064,-1.8393028785215935
8,0.8,56792,core,1.0,exact,71,3.703167987590235e-15,0.6598488152741501
8,0.8,56792,core,1.0,exact,72,0.13490133898480267,-1.9305166610519504
8,0.8,56792,core,1.0,exact,73,3.803809717879173e-15,0.6568805925068211
8,0.8,56792,core,1.0,exact,74,0.13369281751012807,-2.10050671025889
8,0.8,56792,core,1.0,exact,75,3.9133354855587366e-15,0.6539622195710018
8,0.8,56792,core,1.0,exact,76,0.1325320825667906,-2.114296406327729
8,0.8,56792,core,1.0,exact,77,4.0237381994572405e-15,0.651088891285448
8,0.8,56792,core,1.0,exact,78,0.13141609319186515,-1.922263734163173
8,0.8,56792,core,1.0,exact,79,4.124138411850347e-15,0.6482557196304579
8,0.8,56792,core,1.0,exact,80,0.13034207836002934,-2.1827590642958374
8,0.8,56792,core,1.0,exact,81,4.238218592242441e-15,0.6454577439720809
8,0.8,56792,core,1.0,exact,82,0.12930750759218645,-2.159772309406793
8,0.8,56792,core,1.0,exact,83,4.351336460188812e-15,0.6426899463179375
8,0.8,56792,core,1.0,exact,84,0.12831006537112347,-2.003648187677654
8,0.8,56792,core,1.0,exact,85,4.4563814903366e-15,0.639947270639075
8,0.8,56792,core,1.0,exact,86,0.12734762878572245,-2.3931884233313223
8,0.8,56792,core,1.0,exact,87,4.582140001982731e-15,0.6372246452872146
8,0.8,56792,core,1.0,exact,88,0.12641824792517584,-2.1049264740449445
8,0.8,56792,core,1.0,exact,89,4.693069223335148e-15,0.6345170075688987
8,0.8,56792,core,1.0,exact,90,0.12552012862560602,-2.3631620063621646
8,0.8,56792,core,1.0,exact,91,4.8179340858963186e-15,0.631819329598604
8,0.8,56792,core,1.0,exact,92,0.12465161723734423,-2.119014935148553
8,0.8,56792,core,1.0,exact,93,4.930196777131043e-15,0.629126644641571
8,0.8,56792,core,1.0,exact,94,0.12381118713491841,-2.37810870362039
8,0.8,56792,core,1.0,exact,95,5.056521946988285e-15,0.6264340732477423
8,0.8,56792,core,1.0,exact,96,0.12299742673592026,-2.259714960263177
8,0.8,56792,core,1.0,exact,97,5.176962185836396e-15,0.6237368485847112
8,0.8,56792,core,1.0,exact,98,0.12220902883124055,-2.353910586581199
8,0.8,56792,core,1.0,exact,99,5.3028200456035484e-15,0.62103034048052
8,0.8,56792,core,1.0,exact,100,0.12144478105917103,-2.4047965912201636
8,0.8,56792,core,1.0,exact,101,5.4318921238893844e-15,0.6183100777854951
8,0.8,56792,core,1.0,exact,102,0.12070355738076055,-2.3752292186780943
8,0.8,56792,core,1.0,exact,103,5.559870617592083e-15,0.6155717687584181
8,0.8,56792,core,1.0,exact,104,0.11998431043452394,-2.2833307868437305
8,0.8,56792,core,1.0,exact,105,5.6832918627384365e-15,0.6128113192682397
8,0.8,56792,core,1.0,exact,106,0.11928606466590486,-2.348232592303202
8,0.8,56792,core,1.0,exact,107,5.810603354494128e-15,0.6100248486752335
8,0.8,56792,core,1.0,exact,108,0.11860791014139743,-2.277427636223409
8,0.8,56792,core,1.0,exact,109,5.934437866927914e-15,0.6072087033297272
8,0.8,56792,core,1.0,exact,110,0.11794899696943237,-2.2857035476522647
8,0.8,56792,core,1.0,exact,111,6.059043832817684e-15,0.6043594676742448
8,0.8,56792,core,1.0,exact,112,0.117308530260439,-2.630653943226882
8,0.8,56792,core,1.0,exact,113,6.2030469202445085e-15,0.6014739729903175
8,0.8,56792,core,1.0,exact,114,0.11668576556722411,-2.2590032293879623
8,0.8,56792,core,1.0,exact,115,6.327194532921966e-15,0.5985493038646127
8,0.8,56792,core,1.0,exact,116,0.11608000475423863,-2.626293202957087
8,0.8,56792,core,1.0,exact,117,6.4720826863452725e-15,0.5955828024797757
8,0.8,56792,core,1.0,exact,118,0.11549059225064247,-2.305736209346965
8,0.8,56792,core,1.0,exact,119,6.599794821213034e-15,0.5925720708625013
8,0.8,56792,core,1.0,exact,120,0.11491691164751286,-2.4186790842827883
8,0.8,56792,core,1.0,exact,121,6.734170815036555e-15,0.5895149712298013
